"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
3802594375,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/89140250","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.846656,-85.330614,35,NA,NA,NA,NA,NA,"2021-07-29T18:48:30",29,7,2021,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",89140250,NA,"Scott Loarie",2022-04-22 03:33:15,"CC_BY_NC_4_0","Chris Brown","Chris Brown",NA,NA,2025-06-07 01:36:43.794,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3784784543,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/116979576","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.523655,-82.636413,72,NA,NA,NA,NA,NA,"2022-05-13T18:54",13,5,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",116979576,NA,"Jared Gorrell",2022-05-17 02:30:46,"CC_BY_4_0","Leila Dasher","Leila Dasher",NA,NA,2025-06-07 00:04:00.264,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3760225777,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/111200410","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.923052,-70.067846,NA,NA,NA,NA,NA,NA,"2022-04-10T14:08:45",10,4,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",111200410,NA,"Scott Loarie",2022-04-12 20:42:23,"CC_BY_NC_4_0","Micki Colbeck","Micki Colbeck",NA,NA,2025-06-07 00:16:38.678,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3759230084,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/110579782","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"New York","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.907993,-73.237569,NA,NA,NA,NA,NA,NA,"2022-04-05T21:18:01",5,4,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",110579782,NA,"Scott Loarie",2022-04-06 17:11:45,"CC_BY_NC_4_0","Troy Parla","Troy Parla",NA,NA,2025-06-07 00:41:01.136,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3712654410,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/87914137","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"New York","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.582292,-73.914872,10,NA,NA,NA,NA,NA,"2021-07-20T16:06:33",20,7,2021,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",87914137,NA,"Scott Loarie",2022-03-10 23:33:15,"CC_BY_NC_4_0","urbanwoods","urbanwoods",NA,NA,2025-06-07 00:41:52.128,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3712442462,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/107000685","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.521255,-82.635863,10,NA,NA,NA,NA,NA,"2022-02-18T10:34:28",18,2,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",107000685,NA,"Scott Loarie",2022-02-23 19:43:37,"CC_BY_NC_4_0","Miles Conley","Miles Conley",NA,NA,2025-06-06 23:56:05.29,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3384370553,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/61264882","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"New Jersey","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.121565,-74.884847,80,NA,NA,NA,NA,NA,"2020-09-28T10:42:01",28,9,2020,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",61264882,NA,"Yianni Laskaris",2020-09-30 00:59:59,"CC_BY_NC_4_0","Yianni Laskaris","Yianni Laskaris",NA,NA,2025-06-07 01:10:12.627,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3383850779,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/83501958","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.882964,-70.003289,NA,NA,NA,NA,NA,NA,"2021-06-16T12:05:47Z",16,6,2021,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",83501958,NA,"Scott Loarie",2021-08-25 14:46:20,"CC_BY_NC_4_0","Michaela Kanarek","Michaela Kanarek",NA,NA,2025-06-07 01:18:04.584,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3335075478,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/85649764","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Connecticut","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.279731,-72.39939,846,NA,NA,NA,NA,NA,"2021-07-04T13:47:51",4,7,2021,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",85649764,NA,"Scott Loarie",2021-08-05 22:57:36,"CC_BY_NC_4_0","Krista Munger","Krista Munger",NA,NA,2025-06-07 01:25:06.034,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3327711560,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/85390014","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.295155,-70.023644,5,NA,NA,NA,NA,NA,"2021-07-02T08:47:20",2,7,2021,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",85390014,NA,"Chase Mathey",2021-07-02 21:34:44,"CC_BY_NC_4_0","Chase Mathey","Chase Mathey",NA,NA,2025-06-07 01:16:06.575,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3314379301,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/329852","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.373192,-94.747531,115,NA,NA,NA,NA,NA,"2012-06-17",17,6,2012,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",329852,NA,"",NA,"CC_BY_NC_4_0","Edith Watson","Edith Watson",NA,NA,2025-06-07 00:43:22.948,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3307528444,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/83002958","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Louisiana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.261472,-89.952173,274,NA,NA,NA,NA,NA,"2021-06-13T17:45:43",13,6,2021,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",83002958,NA,"Scott Loarie",2021-06-14 17:32:02,"CC_BY_NC_4_0","naturalistnatasha","naturalistnatasha",NA,NA,2025-06-07 00:38:56.542,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3307274412,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/75982278","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.054714,-70.184601,4646,NA,NA,NA,NA,NA,"2019-08-08T13:33",8,8,2019,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",75982278,NA,"Eli Salcedo",2021-05-01 00:16:38,"CC_BY_NC_4_0","Eli Salcedo","Eli Salcedo",NA,NA,2025-06-07 00:22:23.145,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3307158508,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/81229505","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.306688,-70.013214,5,NA,NA,NA,NA,NA,"2021-06-01T09:27:42",1,6,2021,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",81229505,NA,"Chase Mathey",2021-06-01 21:32:24,"CC_BY_NC_4_0","Chase Mathey","Chase Mathey",NA,NA,2025-06-07 01:10:44.276,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3124696307,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/10021645","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.932749,-82.698212,989,NA,NA,NA,NA,NA,"2017-03-30",30,3,2017,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",10021645,NA,"Scott Loarie",2018-07-03 22:45:53,"CC_BY_NC_4_0","DT","DT",NA,NA,2025-06-07 01:21:31.232,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3109189380,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49357058","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.923411,-70.064093,4,NA,NA,NA,NA,NA,"2020-06-12T14:55:25",12,6,2020,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",49357058,NA,"rachelthiet",2020-06-12 18:56:08,"CC_BY_NC_4_0","rachelthiet","rachelthiet",NA,NA,2025-06-07 00:42:41.898,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3109153095,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/75332173","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.036267,-70.203136,430,NA,NA,NA,NA,NA,"2019-06-12T10:41",12,6,2019,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",75332173,NA,"Eli Salcedo",2021-04-26 17:45:14,"CC_BY_NC_4_0","Eli Salcedo","Eli Salcedo",NA,NA,2025-06-07 01:39:26.733,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
2988480858,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/64714502","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Louisiana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.734577,-91.853194,216,NA,NA,NA,NA,NA,"2020-11-10T10:39",10,11,2020,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",64714502,NA,"Scott Loarie",2020-11-12 21:32:29,"CC_BY_NC_4_0","dereksallmann","dereksallmann",NA,NA,2025-06-06 23:55:44.868,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
2901547444,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/55427085","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Alabama","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.280403,-87.754822,10,NA,NA,NA,NA,NA,"2020-08-04T11:28:35",4,8,2020,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",55427085,NA,"Scott Loarie",2020-10-21 03:42:38,"CC_BY_4_0","Jessica","Jessica",NA,NA,2025-06-06 23:51:36.727,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
2851264585,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/57045204","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.928002,-70.072118,15,NA,NA,NA,NA,NA,"2020-08-18T15:55",18,8,2020,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",57045204,NA,"Derek Garvey",2020-08-20 17:45:08,"CC_BY_NC_4_0","Derek Garvey","Derek Garvey",NA,NA,2025-06-07 02:37:32.356,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
2850619432,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/30622380","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Rhode Island","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.725342,-71.319825,5,NA,NA,NA,NA,NA,"2019-08-11T10:28:22",11,8,2019,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",30622380,NA,"gglynn",2019-08-11 16:54:48,"CC_BY_NC_4_0","gglynn","gglynn",NA,NA,2025-06-07 02:32:51.513,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
2447995054,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/35106632","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.897182,-97.616484,4,NA,NA,NA,NA,NA,"2019-10-30T09:36",30,10,2019,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",35106632,NA,"Mike Gigliotti",2019-10-31 02:09:47,"CC_BY_NC_4_0","Philip Woods","Philip Woods",NA,NA,2025-06-07 01:23:25.206,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
2311392365,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/29853962","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.294081,-70.041832,38,NA,NA,NA,NA,NA,"2019-07-30T06:13:13",30,7,2019,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",29853962,NA,"Jonathan Layman",2019-07-30 14:54:54,"CC_BY_4_0","Jonathan Layman","Jonathan Layman",NA,NA,2025-06-07 00:32:55.262,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
2311388187,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/29845703","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.295062,-70.040974,19,NA,NA,NA,NA,NA,"2019-07-30T05:50:57",30,7,2019,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",29845703,NA,"Jonathan Layman",2019-07-30 12:02:48,"CC_BY_4_0","Jonathan Layman","Jonathan Layman",NA,NA,2025-06-07 02:34:31.357,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
2294455253,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/28669523","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Mississippi","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.41231,-88.403868,8,NA,NA,NA,NA,NA,"2019-07-12T08:49:41",12,7,2019,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",28669523,NA,"evangrimes",2019-07-12 13:56:01,"CC_BY_NC_4_0","Andrew Heaton","Andrew Heaton",NA,NA,2025-06-07 00:31:42.871,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
1931481131,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/17182894","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.916174,-84.510353,NA,NA,NA,NA,NA,NA,"2018-10-03T18:15:19",3,10,2018,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",17182894,NA,"Mike Gigliotti",2018-10-04 11:26:50,"CC_BY_NC_4_0","clcscience","clcscience",NA,NA,2025-06-07 01:13:48.221,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
1880675364,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/9498409","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Maryland","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.984722,-75.727083,190,NA,NA,NA,NA,NA,"2009-04-25T01:55",25,4,2009,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",9498409,NA,"Scott Loarie",2018-07-06 06:05:03,"CC_BY_NC_4_0","Hans Holbrook","Hans Holbrook",NA,NA,2025-06-07 00:46:02.39,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
1880497838,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/13511023","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Mississippi","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.374544,-88.707594,5,NA,NA,NA,NA,NA,"2018-06-16T11:52",16,6,2018,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",13511023,NA,"Janet Wright",2018-06-17 10:35:58,"CC_BY_NC_4_0","Janet Wright","Janet Wright",NA,NA,2025-06-07 02:31:41.157,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
1841323787,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/12085390","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Mississippi","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.356672,-88.679489,5,NA,NA,NA,NA,NA,"2018-05-02T10:28",2,5,2018,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",12085390,NA,"Janet Wright",2018-05-03 10:35:48,"CC_BY_NC_4_0","Janet Wright","Janet Wright",NA,NA,2025-06-07 00:28:55.432,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
1839277754,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/8005426","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Mississippi","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.357101,-88.677092,122,NA,NA,NA,NA,NA,"2013-05-17T15:37",17,5,2013,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",8005426,NA,"Janet Wright",2017-09-20 03:14:47,"CC_BY_NC_4_0","Janet Wright","Janet Wright",NA,NA,2025-06-07 00:56:38.548,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
