Record_ID_Number,ProjectName,SampleNumber,Taxon,Count
71917,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71918,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71919,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71920,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71921,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71922,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71923,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71924,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71925,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71926,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71927,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71928,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71929,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71930,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71931,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-22,Farfantepenaeus aztecus,1
71877,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-23,Farfantepenaeus aztecus,1
71878,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-23,Farfantepenaeus aztecus,1
71879,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-23,Farfantepenaeus aztecus,1
71880,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-23,Farfantepenaeus aztecus,1
71881,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-23,Farfantepenaeus aztecus,1
71882,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-23,Farfantepenaeus aztecus,1
71883,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-23,Farfantepenaeus aztecus,1
71884,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-23,Farfantepenaeus aztecus,1
71885,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-23,Farfantepenaeus aztecus,1
71886,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-23,Farfantepenaeus aztecus,1
71887,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-24,Farfantepenaeus aztecus,1
71888,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-24,Farfantepenaeus aztecus,1
71889,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-25,No species collected,0
71890,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71891,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71892,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71893,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71894,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71895,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71896,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71897,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71898,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71899,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71900,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71901,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71902,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71903,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71904,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-26,Farfantepenaeus aztecus,1
71905,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-27,Farfantepenaeus aztecus,1
71906,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-27,Farfantepenaeus aztecus,1
71907,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-27,Farfantepenaeus aztecus,1
71908,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-27,Farfantepenaeus aztecus,1
71909,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-27,Farfantepenaeus aztecus,1
71910,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-28,No species collected,0
71911,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-29,No species collected,0
71912,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-30,Farfantepenaeus aztecus,1
71913,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-30,Farfantepenaeus aztecus,1
71914,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-31,No species collected,0
71935,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-32,No species collected,0
71932,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-33,Farfantepenaeus aztecus,1
71933,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-33,Farfantepenaeus aztecus,1
71934,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-33,Farfantepenaeus aztecus,1
71936,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-34,Farfantepenaeus aztecus,1
71937,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-34,Farfantepenaeus aztecus,1
71938,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-34,Farfantepenaeus aztecus,1
71939,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-35,Farfantepenaeus aztecus,1
71940,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-35,Farfantepenaeus aztecus,1
71941,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-35,Farfantepenaeus aztecus,1
71942,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-35,Farfantepenaeus aztecus,1
71943,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-36,Farfantepenaeus aztecus,1
71944,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-36,Farfantepenaeus aztecus,1
71945,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-36,Farfantepenaeus aztecus,1
71946,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-37,Farfantepenaeus aztecus,1
71947,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-37,Farfantepenaeus aztecus,1
71948,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-37,Farfantepenaeus aztecus,1
71949,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-37,Farfantepenaeus aztecus,1
71950,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-37,Farfantepenaeus aztecus,1
71951,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-37,Farfantepenaeus aztecus,1
71952,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-37,Farfantepenaeus aztecus,1
71953,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71954,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71955,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71956,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71957,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71958,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71959,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71960,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71961,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71962,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71963,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71964,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71965,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71966,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71967,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71968,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71969,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71970,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71971,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71972,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71973,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71974,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71975,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71976,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71977,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
72037,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
72038,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
72039,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
72040,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-38,Farfantepenaeus aztecus,1
71978,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-39,Farfantepenaeus aztecus,1
71979,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-39,Farfantepenaeus aztecus,1
71980,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-39,Farfantepenaeus aztecus,1
71981,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-39,Farfantepenaeus aztecus,1
71982,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-40,Farfantepenaeus aztecus,1
71983,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-41,Farfantepenaeus aztecus,1
71984,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-42,Farfantepenaeus aztecus,1
71985,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-42,Farfantepenaeus aztecus,1
71986,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-42,Farfantepenaeus aztecus,1
71987,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-43,Farfantepenaeus aztecus,1
71988,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-43,Farfantepenaeus aztecus,1
71989,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-44,No species collected,0
71990,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-45,Farfantepenaeus aztecus,1
71991,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-45,Farfantepenaeus aztecus,1
71992,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-45,Farfantepenaeus aztecus,1
71993,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-46,Farfantepenaeus aztecus,1
71994,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-47,Farfantepenaeus aztecus,1
71995,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-47,Farfantepenaeus aztecus,1
71996,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-47,Farfantepenaeus aztecus,1
71997,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-48,Farfantepenaeus aztecus,1
71998,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-49,Farfantepenaeus aztecus,1
71999,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-49,Farfantepenaeus aztecus,1
72000,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-50,No species collected,0
72001,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-51,Farfantepenaeus aztecus,1
72002,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-51,Farfantepenaeus aztecus,1
72003,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-51,Farfantepenaeus aztecus,1
72004,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-51,Farfantepenaeus aztecus,1
72005,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-51,Farfantepenaeus aztecus,1
72006,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-51,Farfantepenaeus aztecus,1
72007,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-51,Farfantepenaeus aztecus,1
72008,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-51,Farfantepenaeus aztecus,1
72009,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-51,Farfantepenaeus aztecus,1
72010,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-51,Farfantepenaeus aztecus,1
72011,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-52,Farfantepenaeus aztecus,1
72012,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-52,Farfantepenaeus aztecus,1
72013,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-52,Farfantepenaeus aztecus,1
72014,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-52,Farfantepenaeus aztecus,1
72015,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-52,Farfantepenaeus aztecus,1
72016,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-53,No species collected,0
72017,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-54,Farfantepenaeus aztecus,1
72018,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-54,Farfantepenaeus aztecus,1
72019,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-55,Farfantepenaeus aztecus,1
72020,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-55,Farfantepenaeus aztecus,1
72021,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-56,No species collected,0
72022,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-57,No species collected,0
72023,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-58,Farfantepenaeus aztecus,1
72024,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-58,Farfantepenaeus aztecus,1
72025,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-59,No species collected,0
72026,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-60,Farfantepenaeus aztecus,1
72027,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-61,Farfantepenaeus aztecus,1
72028,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-61,Farfantepenaeus aztecus,1
72029,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-62,Farfantepenaeus aztecus,1
72030,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-62,Farfantepenaeus aztecus,1
72031,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-63,Farfantepenaeus aztecus,1
72032,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-63,Farfantepenaeus aztecus,1
72033,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-63,Farfantepenaeus aztecus,1
72034,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-64,Farfantepenaeus aztecus,1
72035,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-64,Farfantepenaeus aztecus,1
72036,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-64,Farfantepenaeus aztecus,1
